Point,X,Y,Wavelength,Velocity
4,4.75,48.5,5.25,5743.
4,4.75,48.5,5.75,5776.
4,4.75,48.5,6.25,5831.
4,4.75,48.5,6.75,5924.
4,4.75,48.5,7.25,6050.
4,4.75,48.5,7.75,6186.
4,4.75,48.5,8.25,6303.
4,4.75,48.5,8.75,6391.
4,4.75,48.5,9.25,6457.
4,4.75,48.5,9.75,6494.
4,4.75,48.5,10.25,6489.
4,4.75,48.5,10.75,6428.
4,4.75,48.5,11.25,6262.
4,4.75,48.5,11.75,6074.
4,4.75,48.5,11.75,6074.
4,4.75,49,2.25,6269.
4,4.75,49,2.75,6401.
4,4.75,49,3.25,6413.
4,4.75,49,3.75,5999.
4,4.75,49,4.25,5822.
4,4.75,49,4.75,5746.
4,4.75,49,5.25,5726.
4,4.75,49,5.75,5843.
4,4.75,49,6.25,5918.
4,4.75,49,6.75,5915.
4,4.75,49,7.25,6024.
4,4.75,49,7.75,6162.
4,4.75,49,8.25,6327.
4,4.75,49,8.75,6463.
4,4.75,49,9.25,6467.
4,4.75,49,9.75,5983.
4,4.75,49,10.25,5513.
4,4.75,49,10.75,5473.
4,4.75,49.5,2.25,6312.
4,4.75,49.5,2.75,6250.
4,4.75,49.5,3.25,5799.
4,4.75,49.5,3.75,4689.
4,4.75,49.5,4.25,4772.
4,4.75,49.5,4.75,4931.
4,4.75,49.5,5.25,5097.
4,4.75,49.5,5.75,5114.
4,4.75,49.5,6.25,5003.
4,4.75,49.5,6.75,4881.
4,4.75,49.5,7.25,4646.
4,4.75,49.5,7.75,4518.
4,4.75,49.5,8.25,4519.
4,4.75,49.5,8.75,4534.
4,4.75,49.5,9.25,4525.
4,4.75,49.5,9.75,4481.
4,4.75,49.5,10.25,4395.
4,4.75,49.5,10.75,4298.
4,4.75,49.5,11.25,4238.
4,4.75,50,2.75,5988.
4,4.75,50,3.25,6255.
4,4.75,50,3.75,6651.
4,4.75,50,4.25,6747.
4,4.75,50,4.75,6213.
4,4.75,50,5.25,6247.
4,4.75,50,5.75,6282.
4,4.75,50,6.25,6292.
4,4.75,50,6.75,6283.
4,4.75,50,7.25,6274.
4,4.75,50,7.75,6268.
4,4.75,50,8.25,6259.
4,4.75,50,8.75,6272.
4,4.75,50,9.25,6315.
4,4.75,50,9.75,6385.
4,4.75,50,10.25,6461.
4,4.75,50,10.75,6521.
4,4.75,50,11.25,6556.
4,4.75,50,11.75,6461.
4,4.75,50,11.75,6461.
4,4.75,50.5,3.25,6187.
4,4.75,50.5,3.75,5967.
4,4.75,50.5,4.25,6052.
4,4.75,50.5,4.75,6015.
4,4.75,50.5,5.25,5978.
4,4.75,50.5,5.75,5962.
4,4.75,50.5,6.25,6047.
4,4.75,50.5,6.75,6014.
4,4.75,50.5,7.25,5875.
4,4.75,50.5,7.75,5322.
4,4.75,50.5,8.25,4828.
4,4.75,50.5,8.75,5189.
4,4.75,50.5,9.75,5631.
4,4.75,50.5,10.25,5922.
4,4.75,50.5,10.75,5503.
4,4.75,50.5,10.75,5503.
4,4.75,51.5,2.25,6032.
4,4.75,51.5,2.75,5810.
4,4.75,51.5,3.25,5774.
4,4.75,51.5,3.75,6176.
4,4.75,51.5,4.25,6047.
4,4.75,51.5,4.75,5552.
4,4.75,51.5,5.25,5711.
4,4.75,51.5,5.75,5997.
4,4.75,51.5,6.25,5815.
4,4.75,51.5,6.75,5675.
4,4.75,51.5,7.25,5672.
4,4.75,51.5,7.75,5687.
4,4.75,51.5,8.25,5679.
4,4.75,51.5,8.75,5637.
4,4.75,51.5,9.25,5581.
4,4.75,51.5,9.75,5531.
4,4.75,51.5,10.25,5485.
4,4.75,51.5,10.75,5436.
4,4.75,51.5,11.25,5403.
4,4.75,52,2.25,6216.
4,4.75,52,2.75,6115.
4,4.75,52,3.25,5961.
4,4.75,52,3.75,5974.
4,4.75,52,4.25,5898.
4,4.75,52,4.75,5855.
4,4.75,52,5.25,5834.
4,4.75,52,5.75,5779.
4,4.75,52,6.25,5750.
4,4.75,52,6.75,5682.
4,4.75,52,7.25,5584.
4,4.75,52,7.75,5491.
4,4.75,52,8.25,5451.
4,4.75,52,8.75,5451.
4,4.75,52,9.25,5451.
4,4.75,52,9.75,5432.
4,4.75,52,10.25,5389.
4,4.75,52,10.75,5332.
4,4.75,52,11.25,5278.
4,4.75,52,11.25,5278.
4,4.75,52.5,2.25,6198.
4,4.75,52.5,2.75,6229.
4,4.75,52.5,3.25,6223.
4,4.75,52.5,3.75,6127.
4,4.75,52.5,4.25,6080.
4,4.75,52.5,4.75,6003.
4,4.75,52.5,5.25,6015.
4,4.75,52.5,5.75,6006.
4,4.75,52.5,6.25,6001.
4,4.75,52.5,6.75,6191.
4,4.75,52.5,7.25,5908.
4,4.75,52.5,7.75,5669.
4,4.75,52.5,8.25,5606.
4,4.75,52.5,8.75,5583.
4,4.75,52.5,9.25,5579.
4,4.75,52.5,9.75,5577.
4,4.75,52.5,10.25,5561.
4,4.75,52.5,10.75,5525.
4,4.75,52.5,11.25,5480.
4,4.75,52.5,11.25,5480.
4,4.75,53,2.25,6493.
4,4.75,53,2.75,6512.
4,4.75,53,3.25,6301.
4,4.75,53,3.75,6109.
4,4.75,53,4.25,6032.
4,4.75,53,4.75,6054.
4,4.75,53,5.25,6009.
4,4.75,53,5.75,5914.
4,4.75,53,6.25,5685.
4,4.75,53,6.75,5519.
4,4.75,53,7.25,5568.
4,4.75,53,7.75,5543.
4,4.75,53,8.25,5526.
4,4.75,53,8.75,5538.
4,4.75,53,9.25,5546.
4,4.75,53,9.75,5539.
4,4.75,53,10.25,5511.
4,4.75,53,10.75,5451.
4,4.75,53,11.25,5355.
4,4.75,53,11.25,5355.
4,4.75,53.5,2.25,5246.
4,4.75,53.5,2.75,5502.
4,4.75,53.5,3.25,5997.
4,4.75,53.5,3.75,6646.
4,4.75,53.5,4.25,6787.
4,4.75,53.5,4.75,6765.
4,4.75,53.5,5.25,6740.
4,4.75,53.5,5.75,6650.
4,4.75,53.5,6.25,6523.
4,4.75,53.5,6.75,6356.
4,4.75,53.5,7.25,6179.
4,4.75,53.5,7.75,6010.
4,4.75,53.5,8.25,5895.
4,4.75,53.5,8.75,5809.
4,4.75,53.5,9.25,5765.
4,4.75,53.5,9.75,5748.
4,4.75,53.5,10.25,5730.
4,4.75,53.5,10.75,5694.
4,4.75,53.5,11.25,5651.
4,4.75,53.5,11.25,5651.
4,4.75,54,2.75,5697.
4,4.75,54,3.25,5905.
4,4.75,54,3.75,5891.
4,4.75,54,4.25,5555.
4,4.75,54,4.75,5486.
4,4.75,54,5.25,5533.
4,4.75,54,5.75,5428.
4,4.75,54,6.25,5526.
4,4.75,54,6.75,5790.
4,4.75,54,7.25,6056.
4,4.75,54,7.75,6389.
4,4.75,54,8.25,6733.
4,4.75,54,8.75,7021.
4,4.75,54,9.25,7216.
4,4.75,54,9.75,7329.
4,4.75,54,10.25,7284.
4,4.75,54,10.25,7284.
4,4.75,54.5,2.25,6087.
4,4.75,54.5,2.75,6018.
4,4.75,54.5,3.25,6005.
4,4.75,54.5,3.75,6000.
4,4.75,54.5,4.25,5939.
4,4.75,54.5,4.75,5878.
4,4.75,54.5,5.25,5695.
4,4.75,54.5,5.75,5711.
4,4.75,54.5,6.25,5767.
4,4.75,54.5,6.75,5790.
4,4.75,54.5,7.25,5773.
4,4.75,54.5,7.75,5693.
4,4.75,54.5,8.25,5594.
4,4.75,54.5,8.75,5532.
4,4.75,54.5,9.25,5491.
4,4.75,54.5,9.75,5467.
4,4.75,54.5,10.25,5457.
4,4.75,54.5,10.75,5456.
4,4.75,54.5,10.75,5456.
4,4.75,55,2.75,6300.
4,4.75,55,3.25,6043.
4,4.75,55,3.75,5967.
4,4.75,55,4.25,6092.
4,4.75,55,4.75,6120.
4,4.75,55,5.25,6059.
4,4.75,55,5.75,6015.
4,4.75,55,6.25,6000.
4,4.75,55,6.75,5972.
4,4.75,55,7.25,5925.
4,4.75,55,7.75,5881.
4,4.75,55,8.25,5847.
4,4.75,55,8.75,5823.
4,4.75,55,9.25,5814.
4,4.75,55,9.75,5815.
4,4.75,55,10.25,5818.
4,4.75,55,10.75,5813.
4,4.75,55,11.25,5800.
4,4.75,55.5,2.25,6334.
4,4.75,55.5,2.75,6391.
4,4.75,55.5,3.25,6249.
4,4.75,55.5,3.75,6034.
4,4.75,55.5,4.25,6090.
4,4.75,55.5,4.75,6131.
4,4.75,55.5,5.25,6003.
4,4.75,55.5,5.75,5839.
4,4.75,55.5,6.25,5729.
4,4.75,55.5,6.75,5879.
4,4.75,55.5,7.25,5964.
4,4.75,55.5,7.75,5727.
4,4.75,55.5,8.25,5589.
4,4.75,55.5,8.75,5517.
4,4.75,55.5,9.25,5464.
4,4.75,55.5,9.75,5423.
4,4.75,55.5,10.25,5386.
4,4.75,55.5,10.75,5352.
4,4.75,55.5,11.25,5328.
4,4.75,56,2.25,6136.
4,4.75,56,2.75,6320.
4,4.75,56,3.25,6051.
4,4.75,56,3.75,6284.
4,4.75,56,4.25,6126.
4,4.75,56,4.75,6156.
4,4.75,56,5.25,6151.
4,4.75,56,5.75,6097.
4,4.75,56,6.25,6042.
4,4.75,56,6.75,5974.
4,4.75,56,7.25,5883.
4,4.75,56,7.75,5766.
4,4.75,56,8.25,5665.
4,4.75,56,8.75,5590.
4,4.75,56,9.25,5542.
4,4.75,56,9.75,5518.
4,4.75,56,10.25,5511.
4,4.75,56,10.75,5512.
4,4.75,56,10.75,5512.
4,4.75,56.5,2.75,6863.
4,4.75,56.5,3.25,6723.
4,4.75,56.5,3.75,6631.
4,4.75,56.5,4.25,6212.
4,4.75,56.5,4.75,6086.
4,4.75,56.5,5.25,6049.
4,4.75,56.5,5.75,5999.
4,4.75,56.5,6.25,5950.
4,4.75,56.5,6.75,5891.
4,4.75,56.5,7.25,5806.
4,4.75,56.5,7.75,5705.
4,4.75,56.5,8.25,5623.
4,4.75,56.5,8.75,5555.
4,4.75,56.5,9.25,5502.
4,4.75,56.5,9.75,5485.
4,4.75,56.5,10.25,5494.
4,4.75,56.5,10.75,5516.
4,4.75,56.5,10.75,5516.
4,4.75,57,3.25,6846.
4,4.75,57,3.75,6582.
4,4.75,57,4.25,6505.
4,4.75,57,4.75,6643.
4,4.75,57,5.25,6683.
4,4.75,57,5.75,6744.
4,4.75,57,6.25,6823.
4,4.75,57,6.75,6906.
4,4.75,57,7.25,6967.
4,4.75,57,7.75,6967.
4,4.75,57,8.25,6918.
4,4.75,57,8.75,6877.
4,4.75,57,9.25,6842.
4,4.75,57,9.75,6778.
4,4.75,57,10.25,6702.
4,4.75,57,10.75,6656.
4,4.75,57,11.25,6641.
4,4.75,57.5,2.25,6147.
4,4.75,57.5,2.75,5925.
4,4.75,57.5,3.25,5859.
4,4.75,57.5,3.75,5975.
4,4.75,57.5,4.25,5898.
4,4.75,57.5,4.75,5731.
4,4.75,57.5,5.25,5599.
4,4.75,57.5,5.75,5611.
4,4.75,57.5,6.25,5631.
4,4.75,57.5,6.75,5625.
4,4.75,57.5,7.25,5574.
4,4.75,57.5,7.75,5512.
4,4.75,57.5,8.25,5485.
4,4.75,57.5,8.75,5526.
4,4.75,57.5,9.25,5612.
4,4.75,57.5,9.75,5679.
4,4.75,57.5,10.25,5720.
4,4.75,57.5,10.75,5723.
4,4.75,57.5,11.25,5703.
4,4.75,58,2.25,6276.
4,4.75,58,2.75,6293.
4,4.75,58,3.25,6109.
4,4.75,58,4.75,6276.
4,4.75,58,5.25,6130.
4,4.75,58,5.75,5998.
4,4.75,58,6.25,5840.
4,4.75,58,6.75,5672.
4,4.75,58,7.25,5547.
4,4.75,58,7.75,5516.
4,4.75,58,8.25,5525.
4,4.75,58,8.75,5489.
4,4.75,58,9.25,5412.
4,4.75,58,9.75,5351.
4,4.75,58,10.25,5332.
4,4.75,58,10.75,5337.
4,4.75,58,10.75,5337.
4,4.75,58.5,2.25,6359.
4,4.75,58.5,2.75,6347.
4,4.75,58.5,3.25,6340.
4,4.75,58.5,3.75,6250.
4,4.75,58.5,4.25,6116.
4,4.75,58.5,4.75,6124.
4,4.75,58.5,5.25,6075.
4,4.75,58.5,5.75,5993.
4,4.75,58.5,6.25,5931.
4,4.75,58.5,6.75,5851.
4,4.75,58.5,7.25,5724.
4,4.75,58.5,7.75,5636.
4,4.75,58.5,8.25,5580.
4,4.75,58.5,8.75,5536.
4,4.75,58.5,9.25,5509.
4,4.75,58.5,9.75,5501.
4,4.75,58.5,10.25,5508.
4,4.75,58.5,10.75,5520.
4,4.75,58.5,10.75,5520.
4,4.75,59,2.25,6014.
4,4.75,59,2.75,5972.
4,4.75,59,3.25,5906.
4,4.75,59,3.75,5754.
4,4.75,59,4.25,5817.
4,4.75,59,4.75,5884.
4,4.75,59,5.25,5874.
4,4.75,59,5.75,5792.
4,4.75,59,6.25,5661.
4,4.75,59,6.75,5519.
4,4.75,59,7.25,5393.
4,4.75,59,7.75,5288.
4,4.75,59,8.25,5205.
4,4.75,59,8.75,5154.
4,4.75,59,9.25,5124.
4,4.75,59,9.75,5098.
4,4.75,59,10.25,5070.
4,4.75,59,10.75,5024.
4,4.75,59,11.25,4978.
4,4.75,59.5,2.25,6239.
4,4.75,59.5,2.75,6381.
4,4.75,59.5,3.25,6195.
4,4.75,59.5,3.75,5861.
4,4.75,59.5,4.25,6121.
4,4.75,59.5,4.75,6184.
4,4.75,59.5,5.25,6145.
4,4.75,59.5,5.75,6091.
4,4.75,59.5,6.25,5972.
4,4.75,59.5,6.75,5845.
4,4.75,59.5,7.25,5787.
4,4.75,59.5,7.75,5768.
4,4.75,59.5,8.25,5764.
4,4.75,59.5,8.75,5788.
4,4.75,59.5,9.25,5827.
4,4.75,59.5,9.75,5861.
4,4.75,59.5,10.25,5881.
4,4.75,59.5,10.75,5880.
4,4.75,59.5,11.25,5871.
4,4.75,60.5,2.75,6342.
4,4.75,60.5,3.25,6231.
4,4.75,60.5,3.75,6119.
4,4.75,60.5,4.25,6006.
4,4.75,60.5,4.75,6014.
4,4.75,60.5,5.25,6030.
4,4.75,60.5,5.75,6051.
4,4.75,60.5,6.25,6058.
4,4.75,60.5,6.75,6061.
4,4.75,60.5,7.25,6063.
4,4.75,60.5,7.75,6054.
4,4.75,60.5,8.25,6034.
4,4.75,60.5,8.75,6015.
4,4.75,60.5,9.25,6001.
4,4.75,60.5,9.75,5990.
4,4.75,60.5,10.25,5985.
4,4.75,60.5,10.75,5985.
4,4.75,60.5,10.75,5985.
4,4.75,61,2.25,6127.
4,4.75,61,2.75,6186.
4,4.75,61,3.25,6031.
4,4.75,61,3.75,5785.
4,4.75,61,4.25,5839.
4,4.75,61,4.75,5836.
4,4.75,61,5.25,5669.
4,4.75,61,5.75,5749.
4,4.75,61,6.25,5728.
4,4.75,61,6.75,5682.
4,4.75,61,7.25,5631.
4,4.75,61,7.75,5516.
4,4.75,61,8.25,5400.
4,4.75,61,8.75,5357.
4,4.75,61,9.25,5349.
4,4.75,61,9.75,5355.
4,4.75,61,10.25,5365.
4,4.75,61,10.75,5365.
4,4.75,61,10.75,5365.
4,4.75,61.5,2.25,6098.
4,4.75,61.5,2.75,6115.
4,4.75,61.5,3.25,6059.
4,4.75,61.5,3.75,6000.
4,4.75,61.5,4.25,5964.
4,4.75,61.5,4.75,5984.
4,4.75,61.5,5.25,5942.
4,4.75,61.5,5.75,5913.
4,4.75,61.5,6.25,5900.
4,4.75,61.5,6.75,5877.
4,4.75,61.5,7.25,5837.
4,4.75,61.5,7.75,5786.
4,4.75,61.5,8.25,5733.
4,4.75,61.5,8.75,5687.
4,4.75,61.5,9.25,5644.
4,4.75,61.5,9.75,5604.
4,4.75,61.5,10.25,5574.
4,4.75,61.5,10.75,5550.
4,4.75,61.5,10.75,5550.
4,4.75,62,2.25,5891.
4,4.75,62,2.75,6025.
4,4.75,62,3.25,5893.
4,4.75,62,3.75,5809.
4,4.75,62,4.25,5874.
4,4.75,62,4.75,5849.
4,4.75,62,5.25,5674.
4,4.75,62,5.75,5910.
4,4.75,62,6.25,6027.
4,4.75,62,6.75,5760.
4,4.75,62,7.25,5506.
4,4.75,62,7.75,5317.
4,4.75,62,8.25,5265.
4,4.75,62,8.75,5276.
4,4.75,62,9.25,5290.
4,4.75,62,9.75,5333.
4,4.75,62,10.25,5418.
4,4.75,62,10.25,5418.
4,4.75,62.5,2.25,6239.
4,4.75,62.5,2.75,6183.
4,4.75,62.5,3.25,6173.
4,4.75,62.5,3.75,6096.
4,4.75,62.5,4.25,6146.
4,4.75,62.5,4.75,5995.
4,4.75,62.5,5.25,6137.
4,4.75,62.5,5.75,6563.
4,4.75,62.5,6.25,6208.
4,4.75,62.5,6.75,5643.
4,4.75,62.5,9.75,5765.
4,4.75,62.5,10.25,5539.
4,4.75,62.5,10.75,5373.
4,4.75,62.5,11.25,5248.
4,4.75,62.5,11.75,5159.
4,4.75,63,2.75,7337.
4,4.75,63,3.25,7603.
4,4.75,63,3.75,7014.
4,4.75,63,4.25,6302.
4,4.75,63,4.75,6131.
4,4.75,63,5.25,6096.
4,4.75,63,5.75,6149.
4,4.75,63,6.25,6259.
4,4.75,63,6.75,6359.
4,4.75,63,7.25,6434.
4,4.75,63,7.75,6418.
4,4.75,63,8.25,6275.
4,4.75,63,8.75,6100.
4,4.75,63,9.25,5958.
4,4.75,63,9.75,5849.
4,4.75,63,10.25,5782.
4,4.75,63,10.75,5761.
4,4.75,63,10.75,5761.
4,4.75,63.5,2.25,6271.
4,4.75,63.5,2.75,6192.
4,4.75,63.5,3.25,6149.
4,4.75,63.5,3.75,6117.
4,4.75,63.5,4.25,5947.
4,4.75,63.5,4.75,5912.
4,4.75,63.5,5.25,5862.
4,4.75,63.5,5.75,5785.
4,4.75,63.5,6.25,5820.
4,4.75,63.5,6.75,5898.
4,4.75,63.5,7.25,5942.
4,4.75,63.5,7.75,5883.
4,4.75,63.5,8.25,5754.
4,4.75,63.5,8.75,5647.
4,4.75,63.5,9.25,5570.
4,4.75,63.5,9.75,5526.
4,4.75,63.5,10.25,5512.
4,4.75,63.5,10.75,5516.
4,4.75,63.5,10.75,5516.
4,4.75,64,2.25,6044.
4,4.75,64,2.75,6054.
4,4.75,64,3.25,5957.
4,4.75,64,3.75,5776.
4,4.75,64,4.25,5822.
4,4.75,64,4.75,5825.
4,4.75,64,5.25,5620.
4,4.75,64,5.75,5495.
4,4.75,64,6.25,5522.
4,4.75,64,6.75,5496.
4,4.75,64,7.25,5447.
4,4.75,64,7.75,5380.
4,4.75,64,8.25,5316.
4,4.75,64,8.75,5261.
4,4.75,64,9.25,5217.
4,4.75,64,9.75,5174.
4,4.75,64,10.25,5125.
4,4.75,64,10.75,5077.
4,4.75,64,11.25,5045.
4,4.75,64.5,2.25,5896.
4,4.75,64.5,2.75,5960.
4,4.75,64.5,3.25,5978.
4,4.75,64.5,3.75,5919.
4,4.75,64.5,4.25,6183.
4,4.75,64.5,4.75,6064.
4,4.75,64.5,5.25,5969.
4,4.75,64.5,5.75,5961.
4,4.75,64.5,6.25,5919.
4,4.75,64.5,6.75,5836.
4,4.75,64.5,7.25,5748.
4,4.75,64.5,7.75,5691.
4,4.75,64.5,8.25,5653.
4,4.75,64.5,8.75,5614.
4,4.75,64.5,9.25,5584.
4,4.75,64.5,9.75,5573.
4,4.75,64.5,10.25,5583.
4,4.75,64.5,10.75,5608.
4,4.75,64.5,10.75,5608.
4,4.75,65,2.25,6272.
4,4.75,65,2.75,6262.
4,4.75,65,3.25,6261.
4,4.75,65,3.75,6395.
4,4.75,65,4.25,6464.
4,4.75,65,4.75,6377.
4,4.75,65,5.25,6302.
4,4.75,65,5.75,6162.
4,4.75,65,6.25,6079.
4,4.75,65,6.75,6035.
4,4.75,65,7.25,5989.
4,4.75,65,7.75,5925.
4,4.75,65,8.25,5857.
4,4.75,65,8.75,5795.
4,4.75,65,9.25,5755.
4,4.75,65,9.75,5739.
4,4.75,65,10.25,5741.
4,4.75,65,10.75,5756.
4,4.75,65,10.75,5756.
4,4.75,65.5,2.25,6240.
4,4.75,65.5,2.75,6223.
4,4.75,65.5,3.25,6148.
4,4.75,65.5,3.75,6039.
4,4.75,65.5,4.25,6047.
4,4.75,65.5,4.75,6262.
4,4.75,65.5,5.25,6309.
4,4.75,65.5,5.75,6256.
4,4.75,65.5,6.25,6114.
4,4.75,65.5,6.75,5946.
4,4.75,65.5,7.25,5869.
4,4.75,65.5,7.75,5834.
4,4.75,65.5,8.25,5812.
4,4.75,65.5,8.75,5791.
4,4.75,65.5,9.25,5744.
4,4.75,65.5,9.75,5690.
4,4.75,65.5,10.25,5667.
4,4.75,65.5,10.75,5665.
4,4.75,65.5,11.25,5668.
4,4.75,66,3.25,6766.
4,4.75,66,3.75,6489.
4,4.75,66,4.25,6152.
4,4.75,66,4.75,5813.
4,4.75,66,5.25,5748.
4,4.75,66,5.75,5714.
4,4.75,66,6.25,5761.
4,4.75,66,6.75,5865.
4,4.75,66,7.25,5880.
4,4.75,66,7.75,5791.
4,4.75,66,8.25,5718.
4,4.75,66,8.75,5715.
4,4.75,66,9.25,5728.
4,4.75,66,9.75,5706.
4,4.75,66,10.25,5642.
4,4.75,66,10.75,5597.
4,4.75,66,10.75,5597.
4,4.75,66.5,2.25,6476.
4,4.75,66.5,2.75,6357.
4,4.75,66.5,3.25,6306.
4,4.75,66.5,3.75,6258.
4,4.75,66.5,4.25,6240.
4,4.75,66.5,4.75,6049.
4,4.75,66.5,5.25,5795.
4,4.75,66.5,5.75,5802.
4,4.75,66.5,6.25,5834.
4,4.75,66.5,6.75,5828.
4,4.75,66.5,7.25,5807.
4,4.75,66.5,7.75,5768.
4,4.75,66.5,8.25,5692.
4,4.75,66.5,8.75,5584.
4,4.75,66.5,9.25,5459.
4,4.75,66.5,9.75,5368.
4,4.75,66.5,10.25,5339.
4,4.75,66.5,10.75,5339.
4,4.75,66.5,10.75,5339.
4,4.75,67,2.25,6256.
4,4.75,67,2.75,6305.
4,4.75,67,3.25,6184.
4,4.75,67,3.75,5944.
4,4.75,67,4.25,5933.
4,4.75,67,4.75,5955.
4,4.75,67,5.25,5928.
4,4.75,67,5.75,5867.
4,4.75,67,6.25,5813.
4,4.75,67,6.75,5800.
4,4.75,67,7.25,5769.
4,4.75,67,7.75,5725.
4,4.75,67,8.25,5664.
4,4.75,67,8.75,5569.
4,4.75,67,9.25,5474.
4,4.75,67,9.75,5420.
4,4.75,67,10.25,5399.
4,4.75,67,10.75,5397.
4,4.75,67,10.75,5397.
4,4.75,67.5,3.25,6398.
4,4.75,67.5,3.75,6237.
4,4.75,67.5,4.25,6134.
4,4.75,67.5,4.75,6102.
4,4.75,67.5,5.25,6119.
4,4.75,67.5,5.75,6109.
4,4.75,67.5,6.25,6051.
4,4.75,67.5,6.75,5998.
4,4.75,67.5,7.25,5979.
4,4.75,67.5,7.75,5978.
4,4.75,67.5,8.25,5965.
4,4.75,67.5,8.75,5926.
4,4.75,67.5,9.25,5862.
4,4.75,67.5,9.75,5799.
4,4.75,67.5,10.25,5762.
4,4.75,67.5,10.75,5749.
4,4.75,67.5,10.75,5749.
4,4.75,68,2.25,6536.
4,4.75,68,2.75,6569.
4,4.75,68,3.25,6535.
4,4.75,68,3.75,6380.
4,4.75,68,4.25,6264.
4,4.75,68,4.75,6190.
4,4.75,68,5.25,6070.
4,4.75,68,5.75,5896.
4,4.75,68,6.25,5973.
4,4.75,68,6.75,5969.
4,4.75,68,7.25,5963.
4,4.75,68,7.75,5927.
4,4.75,68,8.25,5884.
4,4.75,68,8.75,5846.
4,4.75,68,9.25,5795.
4,4.75,68,9.75,5742.
4,4.75,68,10.25,5709.
4,4.75,68,10.75,5704.
4,4.75,68,10.75,5704.
4,4.75,68.5,4.25,7051.
4,4.75,68.5,4.75,6949.
4,4.75,68.5,5.25,6923.
4,4.75,68.5,5.75,6821.
4,4.75,68.5,6.25,6622.
4,4.75,68.5,6.75,6435.
4,4.75,68.5,7.25,6277.
4,4.75,68.5,7.75,6169.
4,4.75,68.5,8.25,6096.
4,4.75,68.5,8.75,6030.
4,4.75,68.5,9.25,5964.
4,4.75,68.5,9.75,5900.
4,4.75,68.5,10.25,5831.
4,4.75,68.5,10.75,5768.
4,4.75,68.5,11.25,5728.
4,4.75,68.5,11.25,5728.
4,4.75,69.5,2.25,5990.
4,4.75,69.5,2.75,5921.
4,4.75,69.5,3.25,5756.
4,4.75,69.5,3.75,5854.
4,4.75,69.5,4.25,5732.
4,4.75,69.5,4.75,5390.
4,4.75,69.5,5.25,5299.
4,4.75,69.5,5.75,5270.
4,4.75,69.5,6.25,5227.
4,4.75,69.5,6.75,5203.
4,4.75,69.5,7.25,5186.
4,4.75,69.5,7.75,5182.
4,4.75,69.5,8.25,5195.
4,4.75,69.5,8.75,5218.
4,4.75,69.5,9.25,5237.
4,4.75,69.5,9.75,5259.
4,4.75,69.5,9.75,5259.
4,4.75,70,3.75,6705.
4,4.75,70,4.25,6754.
4,4.75,70,4.75,6732.
4,4.75,70,5.25,6769.
4,4.75,70,5.75,6766.
4,4.75,70,6.25,6785.
4,4.75,70,6.75,6774.
4,4.75,70,7.25,6705.
4,4.75,70,7.75,6663.
4,4.75,70,8.25,6666.
4,4.75,70,8.75,6685.
4,4.75,70,9.25,6696.
4,4.75,70,9.75,6697.
4,4.75,70,10.25,6696.
4,4.75,70,10.75,6703.
4,4.75,70,11.25,6714.
4,4.75,70.5,2.25,6193.
4,4.75,70.5,2.75,6044.
4,4.75,70.5,3.25,5988.
4,4.75,70.5,3.75,6319.
4,4.75,70.5,4.25,6052.
4,4.75,70.5,4.75,5975.
4,4.75,70.5,5.25,5919.
4,4.75,70.5,5.75,5887.
4,4.75,70.5,6.25,5893.
4,4.75,70.5,6.75,5892.
4,4.75,70.5,7.25,5849.
4,4.75,70.5,7.75,5754.
4,4.75,70.5,8.25,5636.
4,4.75,70.5,8.75,5546.
4,4.75,70.5,9.25,5495.
4,4.75,70.5,9.75,5477.
4,4.75,70.5,10.25,5477.
4,4.75,70.5,10.75,5484.
4,4.75,70.5,10.75,5484.
4,4.75,71,2.25,6510.
4,4.75,71,2.75,6479.
4,4.75,71,3.25,6579.
4,4.75,71,3.75,6198.
4,4.75,71,4.25,6045.
4,4.75,71,4.75,6063.
4,4.75,71,5.25,6077.
4,4.75,71,5.75,6047.
4,4.75,71,6.25,5990.
4,4.75,71,6.75,5934.
4,4.75,71,7.25,5868.
4,4.75,71,7.75,5822.
4,4.75,71,8.25,5760.
4,4.75,71,8.75,5680.
4,4.75,71,9.25,5615.
4,4.75,71,9.75,5570.
4,4.75,71,10.25,5551.
4,4.75,71,10.75,5554.
4,4.75,71,10.75,5554.
4,4.75,71.5,2.25,6510.
4,4.75,71.5,2.75,6503.
4,4.75,71.5,3.25,6385.
4,4.75,71.5,3.75,6211.
4,4.75,71.5,4.25,6119.
4,4.75,71.5,4.75,6091.
4,4.75,71.5,5.25,6091.
4,4.75,71.5,5.75,6093.
4,4.75,71.5,6.25,6053.
4,4.75,71.5,6.75,6014.
4,4.75,71.5,7.25,5936.
4,4.75,71.5,7.75,5897.
4,4.75,71.5,8.25,5839.
4,4.75,71.5,8.75,5734.
4,4.75,71.5,9.25,5645.
4,4.75,71.5,9.75,5597.
4,4.75,71.5,10.25,5578.
4,4.75,71.5,10.75,5570.
4,4.75,71.5,11.25,5565.
4,4.75,72.5,1.75,5980.
4,4.75,72.5,2.25,5975.
4,4.75,72.5,2.75,5899.
4,4.75,72.5,3.25,6519.
4,4.75,72.5,3.75,6286.
4,4.75,72.5,4.25,5806.
4,4.75,72.5,4.75,5750.
4,4.75,72.5,5.25,5726.
4,4.75,72.5,5.75,5594.
4,4.75,72.5,6.25,5681.
4,4.75,72.5,6.75,5775.
